customer_id,age,account_age_years,country,income,risk_segment,avg_transaction_amount,preferred_device_risk,fraud_history
1648,49,5.8,US,71229.67,low,20.16,0.0980113198986966,0
1649,47,1.4,DE,32188.39,medium,187.24,0.08554348124725027,0
1650,46,12.1,FR,8000.0,high,79.48,0.17033478049031672,0
1651,66,9.1,DZ,36862.75,medium,65.03,0.3154214892291474,0
1652,62,6.2,MA,42903.94,low,101.88,0.09658367878386583,0
1653,46,14.9,GB,16232.21,medium,8.19,0.283637002925741,0
1654,47,0.2,IT,20317.32,medium,117.68,0.12010651463432008,0
1655,33,6.7,MA,18789.33,medium,54.21,0.02133969273023012,1
1656,57,2.0,ES,22029.54,medium,24.51,0.2546599758589076,0
1657,36,11.8,DZ,27417.55,medium,101.52,0.36287680875747824,0
1658,35,1.6,FR,17086.48,medium,97.34,0.1144264919731972,0
1659,18,6.5,FR,11462.43,high,112.13,0.04301290910998398,0
1660,31,10.5,US,32615.63,medium,7.37,0.24549147510800223,0
1661,68,0.2,FR,27260.07,medium,209.13,0.10768258045280049,0
1662,64,2.5,FR,23456.37,medium,192.57,0.25366465784709286,0
1663,67,7.2,FR,31247.85,medium,26.54,0.3151479594203842,0
1664,19,3.0,ES,8000.0,high,4.09,0.23306174956029357,0
1665,71,1.6,DE,33948.04,medium,10.97,0.2809768308345471,0
1666,45,1.2,GB,23764.68,medium,296.28,0.28166121536347005,0
1667,66,0.7,ES,33592.34,medium,49.67,0.29899467121786305,0
1668,67,9.7,US,35994.74,medium,26.46,0.2045210767557481,0
1669,47,4.3,DE,46967.27,low,20.4,0.2779076427393654,0
1670,55,0.4,TN,31544.32,medium,17.82,0.21644017461563117,0
1671,68,2.4,IT,46000.78,low,65.47,0.2391320171935226,1
1672,21,2.3,DE,25171.3,medium,32.62,0.5051711319918626,0
1673,18,1.0,FR,25887.34,medium,201.85,0.22416005235856662,0
1674,25,2.9,FR,28636.08,medium,69.09,0.0502240067196634,0
1675,46,2.0,FR,41611.87,low,94.23,0.1802580822482359,0
1676,72,2.1,US,39464.39,medium,20.78,0.16894742443577265,0
1677,56,6.7,DE,32026.08,medium,4.95,0.17352063982453858,1
1678,20,1.3,ES,11583.97,high,40.15,0.29534424262529657,0
1679,49,5.1,DZ,39195.89,medium,22.66,0.313059139766403,0
1680,27,4.2,US,17078.93,medium,13.55,0.1894364757302603,0
1681,27,4.2,TN,16261.54,medium,183.0,0.06081256514810782,0
1682,36,5.4,GB,12922.72,high,35.22,0.20990955751831078,0
1683,63,4.0,US,28752.47,medium,11.52,0.1456611257904333,0
1684,51,10.6,US,48175.86,low,13.29,0.22104047139713195,0
1685,77,5.6,IT,15519.59,medium,19.77,0.18790381078100887,0
1686,50,4.0,MA,55178.64,low,437.28,0.32163576184010867,0
1687,40,8.9,FR,43647.15,low,18.72,0.22748080464638978,0
1688,72,4.7,IT,8030.97,high,23.92,0.1459808355778505,0
1689,45,1.7,FR,24258.37,medium,64.61,0.061446775261615294,0
1690,49,1.2,FR,14396.25,high,20.89,0.195198583610161,0
1691,67,0.8,DZ,39974.33,medium,14.59,0.19555626460537803,0
1692,24,11.5,FR,15177.55,medium,10.36,0.17375392512963345,0
1693,46,6.2,FR,8000.0,high,22.5,0.27753237514035656,0
1694,25,13.9,DZ,25114.11,medium,6.72,0.06172215089624222,0
1695,18,4.6,ES,47540.91,low,1.13,0.12374559364604205,0
1696,74,3.2,FR,27112.26,medium,97.98,0.20529175994861348,0
1697,72,0.3,MA,35976.66,medium,8.9,0.14404917810450257,0
1698,20,5.6,IT,36558.47,medium,89.76,0.16432907618235865,0
1699,41,4.4,GB,8000.0,high,95.83,0.19397486321358265,0
1700,40,23.1,MA,16509.39,medium,46.32,0.2685964933413627,0
1701,76,1.4,TN,30096.96,medium,22.24,0.1899426346450272,0
1702,78,3.8,DZ,21639.68,medium,9.4,0.0030315543648183896,0
1703,25,5.3,FR,55566.82,low,80.09,0.13972029909822867,0
1704,71,5.2,DE,11575.16,high,55.19,0.24957842753000795,0
1705,74,4.1,MA,16361.1,medium,63.93,0.2762673638766555,0
1706,64,7.5,DZ,34358.16,medium,0.52,0.28178578781761043,0
1707,54,1.1,MA,20581.6,medium,157.46,0.3101177669962063,0
1708,20,6.5,TN,8000.0,high,4.12,0.2118437277089989,0
1709,68,4.8,MA,59020.22,low,27.42,0.2263164980869647,0
1710,50,11.3,MA,13885.42,high,30.92,0.0986091453740418,0
1711,45,9.4,MA,38413.39,medium,0.08,0.0,0
1712,64,1.9,FR,11199.13,high,41.24,0.05824174164221016,0
1713,25,1.6,FR,17054.48,medium,83.86,0.12981624483095616,0
1714,51,20.0,US,8000.0,high,103.99,0.06402954486691895,0
1715,52,3.7,MA,18882.1,medium,126.92,0.1707073059939857,0
1716,49,11.8,MA,20335.77,medium,40.13,0.15379117393587438,0
1717,41,0.9,FR,28011.51,medium,59.76,0.2937827013902058,0
1718,31,5.1,FR,24411.47,medium,4.97,0.1030863512212132,0
1719,49,8.3,US,8377.2,high,40.17,0.2140581917183954,0
1720,73,14.7,GB,22141.5,medium,10.09,0.15802323065831597,0
1721,63,2.1,GB,51705.16,low,27.69,0.09934214336731316,0
1722,60,6.5,DE,49925.86,low,23.97,0.1272288546031904,1
1723,33,3.9,DZ,36835.31,medium,33.05,0.0,0
1724,21,0.3,CA,39946.49,medium,50.87,0.2748346826893634,0
1725,69,5.9,IT,60912.34,low,139.91,0.34022612537480246,0
1726,54,5.9,FR,38568.71,medium,30.1,0.17325338829588827,0
1727,71,13.3,FR,39662.85,medium,238.21,0.20290620873943113,0
1728,38,3.4,FR,8000.0,high,85.38,0.1704142159594141,0
1729,31,1.3,CA,13310.54,high,42.98,0.11799087184699363,0
1730,48,0.2,DE,29509.65,medium,61.97,0.27049028602108766,0
1731,72,2.7,ES,17888.37,medium,6.47,0.23190683251516148,0
1732,65,1.8,FR,15030.67,medium,111.67,0.0,0
1733,35,7.2,DE,16763.11,medium,52.39,0.09653892525908843,0
1734,24,2.2,TN,8646.44,high,256.41,0.0,0
1735,27,14.9,US,18129.23,medium,60.71,0.3555414345388583,0
1736,24,16.4,DE,35091.53,medium,107.79,0.18281712275542608,0
1737,50,4.8,CA,56944.86,low,96.5,0.22407015616962794,0
1738,40,13.2,CA,41954.73,low,25.43,0.16467048649197763,0
1739,38,7.2,IT,39542.33,medium,18.03,0.3102696726290087,0
1740,36,4.0,FR,8000.0,high,33.78,0.28607051725944344,0
1741,65,1.0,TN,31789.45,medium,37.78,0.17845208169794846,0
1742,78,3.1,MA,28995.6,medium,16.47,0.37179930556752255,0
1743,36,4.1,DZ,34361.12,medium,135.0,0.21853181422328738,0
1744,53,10.0,GB,24589.69,medium,46.92,0.05398749248611784,0
1745,46,3.3,CA,54931.15,low,230.23,0.210001873751356,0
1746,77,11.4,IT,30791.63,medium,99.65,0.2517440657726286,0
1747,35,5.6,FR,32253.35,medium,48.68,0.18667752474517257,0
1748,19,0.7,GB,8000.0,high,176.29,0.15885169547570377,0
1749,18,26.5,ES,28399.86,medium,42.18,0.37643613162299694,0
1750,64,3.7,FR,47238.89,low,130.88,0.08141375412846717,0
1751,22,2.5,FR,38333.63,medium,26.6,0.0,0
1752,37,5.4,ES,8000.0,high,28.55,0.36190540309298447,0
1753,28,0.6,GB,23254.87,medium,32.49,0.07739526039103524,0
1754,59,5.1,FR,55978.49,low,47.46,0.17133819615017862,0
1755,19,3.4,IT,27740.39,medium,48.38,0.16225678449377504,0
1756,20,2.6,ES,34836.24,medium,41.16,0.32317484906985205,0
1757,40,15.3,FR,54285.14,low,21.92,0.34348563796268683,0
1758,72,3.7,MA,27680.79,medium,157.21,0.07076245458948074,1
1759,29,1.2,IT,41865.45,low,53.29,0.33569096281854005,0
1760,37,3.1,US,36170.94,medium,31.43,0.33384103162161816,0
1761,22,12.6,FR,39377.23,medium,63.19,0.20193549409249703,0
1762,54,1.0,FR,35688.23,medium,87.65,0.29325425553198586,0
1763,55,1.2,DE,21785.55,medium,194.23,0.3032829953944756,0
1764,47,0.1,TN,23283.04,medium,41.53,0.17475721487741008,0
1765,26,0.1,FR,17181.36,medium,7.13,0.18424334424496785,0
1766,51,8.8,DZ,8000.0,high,34.87,0.25893280470744223,0
1767,70,6.6,CA,48667.95,low,39.12,0.03714750333641889,0
1768,61,2.2,MA,30151.24,medium,136.38,0.16461933334854112,1
1769,52,6.0,US,47912.4,low,30.13,0.07996412536966516,0
1770,69,2.5,US,53480.59,low,183.87,0.342357820299902,0
1771,75,15.3,DE,30801.26,medium,39.83,0.16344173754976732,0
1772,39,17.1,ES,10297.66,high,218.48,0.22763737230933523,0
1773,61,2.5,DE,27057.18,medium,0.49,0.17815880640274898,0
1774,41,9.6,CA,19932.85,medium,137.45,0.1716515914541767,0
1775,34,7.4,FR,8000.0,high,160.52,0.2210966287586621,0
1776,27,1.9,DZ,22474.07,medium,194.68,0.1269356335197866,1
1777,47,1.3,US,28926.94,medium,0.79,0.18015176485324275,0
1778,73,3.1,FR,20350.13,medium,11.3,0.17941570027649123,0
1779,76,7.6,FR,18426.82,medium,63.64,0.1576784700131709,0
1780,63,16.1,MA,10836.96,high,1.55,0.2391056907745248,0
1781,40,7.2,FR,32938.83,medium,3.94,0.15530040679855187,0
1782,49,9.7,CA,58039.04,low,14.99,0.36111149824119576,0
1783,34,4.6,TN,49179.36,low,43.1,0.2628964108040528,0
1784,67,9.0,FR,39804.4,medium,47.37,0.06506899452585965,0
1785,68,7.7,CA,40131.14,low,2.09,0.2550877944038622,0
1786,34,2.4,GB,28010.35,medium,11.21,0.13105203024921028,0
1787,31,4.0,MA,8000.0,high,41.55,0.21356901754054536,0
1788,26,8.2,FR,24458.52,medium,54.08,0.1268804559372651,0
1789,57,0.2,MA,15460.83,medium,9.64,0.0,0
1790,19,8.3,ES,32320.45,medium,30.53,0.19782665070716063,0
1791,62,1.0,CA,48498.22,low,140.86,0.05655842411520404,0
1792,42,3.6,TN,59601.14,low,408.71,0.24197153887313247,0
1793,56,8.3,FR,30969.32,medium,261.57,0.21747848258065205,0
1794,26,1.5,CA,8000.0,high,128.06,0.13961154560594197,0
1795,71,1.4,ES,30940.14,medium,30.12,0.38255370380239884,0
1796,39,2.6,CA,31347.84,medium,69.61,0.07607125326956198,0
1797,60,11.3,MA,40182.66,low,32.33,0.13756623487438338,0
1798,63,0.0,IT,29712.07,medium,62.74,0.0879308417616252,0
1799,21,11.6,CA,30997.77,medium,22.21,0.4041316032259221,0
1800,43,0.8,GB,20519.09,medium,55.92,0.3352244141646078,0
1801,75,23.1,GB,25321.47,medium,44.51,0.05778781356695692,0
1802,46,15.5,US,37698.49,medium,1.49,0.11744189583464094,0
1803,62,3.4,GB,8000.0,high,93.84,0.12083413415449021,0
1804,51,3.6,TN,25240.67,medium,0.72,0.14492729822371445,0
1805,40,3.3,CA,40318.5,low,20.82,0.09572193461666854,0
1806,54,5.0,DZ,54610.93,low,0.36,0.13942489629887117,0
1807,28,0.5,CA,24024.95,medium,28.32,0.3004872269059998,0
1808,23,0.2,IT,47780.55,low,3.91,0.39469123360789876,0
1809,35,0.3,GB,55350.36,low,146.86,0.04556018211225768,0
1810,38,2.9,FR,24219.26,medium,32.24,0.09588928767327871,0
1811,59,1.6,CA,21626.87,medium,36.92,0.22135594443802334,0
1812,53,4.9,TN,27268.88,medium,25.83,0.041969436038394925,0
1813,58,24.4,FR,28770.72,medium,59.25,0.22394320213912255,0
1814,55,2.4,FR,46362.34,low,92.06,0.25401027871297294,0
1815,51,4.3,FR,18394.12,medium,62.67,0.27006525500269746,0
1816,34,2.7,TN,53070.98,low,82.75,0.25121445264962367,0
1817,54,9.4,IT,17988.64,medium,141.85,0.14647514528435984,0
1818,42,11.6,ES,11033.63,high,119.51,0.18183304385332955,0
1819,55,10.5,FR,37856.66,medium,67.26,0.08204724138567046,0
1820,75,18.3,CA,48458.41,low,14.5,0.2464338654637626,0
1821,29,0.1,MA,32679.83,medium,60.92,0.36033602671351217,0
1822,40,9.2,DE,36526.27,medium,42.32,0.2462200899067389,0
1823,70,7.0,DE,59314.46,low,75.79,0.13049992641729463,0
1824,59,1.3,ES,48669.79,low,107.36,0.29947918526992257,0
1825,39,15.7,US,30463.88,medium,81.46,0.43656466947789363,0
1826,38,0.8,MA,23532.8,medium,112.47,0.2243149771613615,0
1827,44,5.7,DE,46425.88,low,3.96,0.2554472843854668,0
1828,74,1.3,ES,42439.26,low,1.93,0.2677701094066044,0
1829,48,2.8,TN,36278.65,medium,17.94,0.03955427341482626,0
1830,23,6.3,DE,25094.79,medium,138.56,0.15888778273147153,0
1831,44,4.1,IT,28854.16,medium,104.12,0.14861335784695276,1
1832,57,2.8,TN,27787.21,medium,68.88,0.2834866648895948,0
1833,51,2.0,FR,25344.47,medium,72.39,0.2718369307894082,0
1834,29,9.2,US,20982.78,medium,77.82,0.18792632572670523,0
1835,62,0.8,IT,33977.98,medium,171.47,0.14261219409912845,0
1836,74,2.8,MA,20305.27,medium,107.1,0.031340404029321645,0
1837,70,11.7,ES,32660.69,medium,58.59,0.1984587471391738,0
1838,24,9.3,FR,8000.0,high,65.75,0.10454318852211655,0
1839,27,2.6,MA,21001.89,medium,14.43,0.09214986604218876,0
1840,62,7.2,MA,46474.94,low,64.26,0.2926268764122587,0
1841,34,8.7,GB,16493.56,medium,33.17,0.2821919795046784,0
1842,43,11.0,FR,38881.53,medium,9.96,0.15114058419005,0
1843,38,3.9,FR,17740.74,medium,98.52,0.0430955718692366,0
1844,45,1.1,GB,41636.78,low,42.83,0.11741884197562936,0
1845,79,1.5,ES,25543.37,medium,227.45,0.29932539613271925,0
1846,75,1.8,FR,24950.3,medium,19.85,0.24677186169762416,0
1847,63,4.5,DE,30815.27,medium,39.31,0.15281952025776424,0
1848,19,0.2,TN,9848.6,high,35.65,0.2058753176876907,1
1849,77,5.1,DE,44581.36,low,7.72,0.0,0
1850,71,2.3,MA,49551.5,low,33.32,0.0,0
1851,60,1.7,GB,24599.53,medium,20.34,0.3977126520521058,1
1852,18,10.6,CA,37863.06,medium,10.48,0.2506526218339656,0
1853,68,3.1,FR,41683.66,low,19.89,0.20016620642592545,0
1854,70,0.5,TN,28631.14,medium,15.94,0.16030438159917382,0
1855,53,8.8,FR,13376.29,high,79.47,0.023816601046852515,0
1856,68,0.2,FR,53911.23,low,1.88,0.2993214127486089,0
1857,43,6.5,GB,24112.17,medium,57.66,0.08631112368696028,0
1858,46,7.4,MA,20862.98,medium,85.79,0.2704182645333483,0
1859,38,2.2,IT,54581.88,low,39.32,0.21320007655425616,0
1860,28,8.7,DE,39150.88,medium,160.91,0.1947905535876513,0
1861,57,3.6,FR,33861.45,medium,73.84,0.06976336809353972,0
1862,28,3.1,FR,15438.59,medium,82.68,0.07109499953273943,0
1863,53,0.2,ES,42042.06,low,13.16,0.23899343863125883,0
1864,66,1.7,FR,73447.78,low,90.11,0.20792168244200188,0
1865,76,13.4,TN,43207.61,low,107.06,0.2047167073263379,0
1866,56,2.5,GB,37441.33,medium,26.9,0.22860415925136876,0
1867,57,4.0,DZ,40816.39,low,14.4,0.006325650987295817,0
1868,52,3.8,FR,25078.27,medium,29.17,0.30151438399404873,0
1869,71,4.5,FR,24935.24,medium,80.73,0.1644100259385643,0
1870,51,0.3,FR,24743.32,medium,32.44,0.31696450221204375,0
1871,72,2.2,DZ,21375.75,medium,80.06,0.0,0
1872,64,6.4,TN,24713.33,medium,7.23,0.25690260055274305,0
1873,41,1.1,MA,24643.39,medium,98.4,0.2559579297794261,0
1874,71,1.1,FR,26329.73,medium,17.52,0.0513867326643343,0
1875,39,0.1,DZ,25909.83,medium,17.18,0.13607438823978635,0
1876,22,2.9,FR,33645.18,medium,53.55,0.09404936040498009,0
1877,73,10.7,CA,31181.9,medium,4.36,0.2863212622505253,0
1878,50,0.3,MA,32510.44,medium,1.6,0.2308888482889243,0
1879,75,1.1,US,52834.46,low,18.15,0.35988488259017537,0
1880,53,1.9,ES,31151.01,medium,46.34,0.22029539342819657,0
1881,64,6.6,DZ,63163.36,low,142.91,0.2732244186889558,0
1882,37,5.1,FR,35290.34,medium,112.42,0.31720107413805076,0
1883,36,2.7,ES,23291.11,medium,40.45,0.25544267265077275,0
1884,52,7.1,IT,50243.75,low,2.27,0.16158167970482207,0
1885,69,4.7,FR,28807.09,medium,45.98,0.1429705554738464,0
1886,60,11.3,DZ,8000.0,high,73.21,0.19202665724714632,0
1887,34,8.5,DE,29939.95,medium,24.86,0.27965837898100904,0
1888,79,1.5,CA,26262.36,medium,7.06,0.12338969381470485,0
1889,76,1.6,FR,54098.21,low,19.59,0.2652153526179698,0
1890,62,0.7,ES,16536.5,medium,88.6,0.23226323183103054,0
1891,60,2.1,FR,25010.18,medium,25.96,0.07466938768005185,0
1892,51,38.5,DE,49014.59,low,100.27,0.26035352591904276,0
1893,26,2.6,DE,35916.13,medium,23.1,0.21419210128523525,0
1894,43,1.2,IT,27428.15,medium,10.72,0.1449475788809707,0
1895,19,7.2,MA,18652.72,medium,34.35,0.21274285727142692,0
1896,70,3.9,CA,35276.19,medium,36.12,0.1488348976715929,0
1897,26,0.8,FR,29560.48,medium,0.97,0.22476720646897771,0
1898,26,2.4,CA,18482.56,medium,7.47,0.18320396303534475,0
1899,57,2.7,IT,19262.3,medium,12.27,0.047007576799038386,0
1900,34,7.0,GB,17782.92,medium,7.23,0.18619643781177594,0
1901,18,0.1,TN,15111.67,medium,25.07,0.15573161045691902,0
1902,42,1.6,MA,44010.51,low,200.5,0.2635586354298795,0
1903,78,3.6,FR,41990.9,low,42.71,0.2879768495945745,0
1904,60,1.6,DZ,44035.12,low,59.26,0.14909982381694903,0
1905,57,5.0,MA,30067.49,medium,26.44,0.12106045234142483,0
1906,59,3.3,IT,26360.57,medium,23.45,0.03198459522410391,0
1907,42,2.2,IT,26634.27,medium,1.41,0.11859628769825922,0
1908,56,14.9,FR,45316.52,low,41.63,0.16767312256077296,0
1909,52,5.0,FR,8000.0,high,39.65,0.0660736663845786,0
1910,20,0.7,FR,22282.71,medium,10.31,0.289313659233022,0
1911,67,4.1,MA,16689.82,medium,86.72,0.22621619604406948,0
1912,54,7.6,TN,50398.31,low,40.72,0.1879583285980101,0
1913,61,6.2,FR,22838.14,medium,24.84,0.19833286956048649,0
1914,61,0.9,ES,8000.0,high,9.53,0.2306044953585113,0
1915,68,18.0,US,33351.35,medium,48.2,0.2633094977869509,0
1916,47,3.0,FR,24448.29,medium,83.86,0.28090076368472655,0
1917,55,0.9,ES,21646.07,medium,19.88,0.16908690046869193,0
1918,51,1.0,TN,20099.52,medium,14.82,0.1858065053215713,0
1919,29,0.5,US,19507.73,medium,44.28,0.2172970105944164,0
1920,36,8.1,MA,40628.4,low,10.13,0.18172386720153685,0
1921,54,0.7,ES,33356.81,medium,65.91,0.2872317415886871,0
1922,61,0.7,FR,27030.51,medium,55.78,0.3227322438138098,0
1923,76,9.5,FR,13526.42,high,5.47,0.23440733145281617,1
1924,76,2.1,IT,27466.6,medium,2.23,0.10918083587067628,0
1925,66,0.2,DZ,33909.42,medium,58.1,0.25084011208320756,0
1926,78,0.3,DZ,34479.82,medium,20.91,0.23836990542108263,0
1927,34,0.8,ES,32413.27,medium,5.42,0.10079579746825033,0
1928,27,1.2,DZ,16161.11,medium,85.48,0.2382599959328727,0
1929,74,5.5,DE,8000.0,high,22.62,0.1455809481353988,0
1930,72,0.9,DE,56994.28,low,36.93,0.2746093815077283,0
1931,66,0.6,ES,10355.45,high,16.22,0.25002705218000004,0
1932,64,7.2,FR,8000.0,high,59.22,0.22229865388357237,0
1933,29,5.6,CA,31957.73,medium,21.53,0.20385467338891694,0
1934,79,2.9,FR,8000.0,high,206.56,0.0,0
1935,33,4.0,MA,17928.02,medium,72.83,0.07857248953426638,0
1936,41,1.9,FR,38232.76,medium,8.82,0.1869198780210129,0
1937,36,3.3,MA,56590.31,low,32.34,0.3519383547803536,0
1938,25,3.5,CA,35812.68,medium,29.21,0.256468106813278,0
1939,48,2.4,FR,23412.61,medium,45.85,0.38140463290589155,0
1940,38,11.9,MA,29228.71,medium,110.68,0.2082987193654243,0
1941,34,0.1,GB,8000.0,high,52.54,0.19691492361747276,0
1942,40,7.6,DE,23238.72,medium,3.81,0.34251251865870397,0
1943,54,0.7,IT,23253.28,medium,63.92,0.18407856951606516,0
1944,71,8.0,DE,32299.93,medium,0.5,0.10135300935188166,0
1945,33,4.8,MA,59132.84,low,90.84,0.23167541176173645,0
1946,23,9.3,GB,8000.0,high,65.91,0.3122513981992394,0
1947,25,0.5,FR,23884.84,medium,22.16,0.11740524869187907,0
1948,42,4.1,FR,8000.0,high,20.76,0.2589043539678033,0
1949,35,3.5,FR,22449.54,medium,96.05,0.19067634913356704,0
1950,42,6.1,FR,17030.97,medium,91.76,0.24513497845670565,0
1951,29,3.8,IT,8000.0,high,26.06,0.23135338770450986,0
1952,32,3.9,DZ,43696.38,low,21.31,0.1585695608364173,0
1953,76,2.8,CA,33834.72,medium,49.23,0.18938121389514578,0
1954,43,1.8,US,41937.83,low,0.5,0.16467721732661955,0
1955,58,3.3,DZ,22025.19,medium,5.18,0.21187482200397237,0
1956,62,0.6,GB,28939.25,medium,8.09,0.11539027986604386,0
1957,43,16.3,MA,53919.61,low,12.3,0.13929150645051763,0
1958,64,6.3,US,29959.2,medium,43.05,0.1586039594480708,0
1959,49,15.2,IT,42119.35,low,291.54,0.23917029056213893,0
1960,27,1.3,CA,20738.16,medium,63.44,0.05844660707118207,0
1961,33,10.6,FR,40740.26,low,3.8,0.18928703651590684,0
1962,24,8.3,MA,21766.21,medium,44.74,0.12917910024464813,0
1963,34,5.7,MA,8000.0,high,41.19,0.15885880863150673,0
1964,40,4.9,CA,29886.26,medium,9.34,0.13398308024849032,0
1965,43,1.9,DE,22945.45,medium,151.75,0.21945719809163092,0
1966,38,8.5,GB,8000.0,high,34.87,0.18428867050811001,0
1967,39,3.5,CA,32872.39,medium,312.83,0.27116102236545875,0
1968,75,0.4,FR,16597.1,medium,32.69,0.24017314054166394,0
1969,24,1.9,FR,76389.62,low,56.18,0.046295391560995436,0
1970,31,13.7,CA,8033.37,high,6.64,0.10400009427046712,0
1971,32,9.5,TN,11806.13,high,36.33,0.1826892713875988,0
1972,70,20.1,FR,43043.27,low,16.37,0.1957064805996925,0
1973,24,4.9,CA,28004.67,medium,108.31,0.11282192302541769,0
1974,26,1.4,ES,42738.03,low,91.93,0.33039743705145475,0
1975,68,0.9,IT,35705.87,medium,104.3,0.28646877407722354,0
1976,65,1.0,FR,21265.39,medium,77.16,0.035525915750244386,0
1977,25,0.1,US,9313.61,high,107.27,0.2345426360358485,0
1978,67,2.5,DZ,46066.25,low,13.45,0.19542034632775546,0
1979,76,1.1,CA,10673.25,high,36.09,0.32438750405712613,0
1980,40,2.7,FR,38383.59,medium,70.63,0.043011607245636796,0
1981,46,13.7,IT,43784.98,low,60.87,0.40598548112400507,0
1982,35,2.8,IT,28096.23,medium,75.6,0.11570543384000474,0
1983,48,10.5,US,25437.79,medium,15.24,0.23785268189320247,0
1984,47,4.7,MA,15244.11,medium,6.22,0.13936430230943314,0
1985,69,1.4,TN,36941.14,medium,149.2,0.16238410812389767,0
1986,56,2.2,ES,8000.0,high,49.28,0.031058201051975848,0
1987,52,0.4,CA,40735.9,low,10.02,0.3196886763916562,0
1988,35,2.0,FR,31792.15,medium,94.63,0.17303526477584938,0
1989,76,5.7,CA,26657.76,medium,147.86,0.17983420873003236,1
1990,59,0.4,MA,33634.53,medium,11.15,0.4312481905516079,0
1991,56,1.1,GB,9396.65,high,102.03,0.29594427089965875,0
1992,34,2.4,DE,8000.0,high,162.39,0.1331638723827681,0
1993,31,20.1,FR,37028.63,medium,167.19,0.13897440996355234,0
1994,48,7.7,MA,49748.19,low,147.31,0.22598012105948645,0
1995,41,6.6,DZ,8000.0,high,47.44,0.27707299135137736,0
1996,52,0.6,IT,14212.8,high,26.42,0.37524420498081423,0
1997,61,7.6,TN,41284.87,low,0.44,0.03919006412111775,0
1998,77,7.7,FR,35383.35,medium,3.77,0.27270193073540816,0
1999,62,4.6,FR,74446.63,low,33.61,0.2887669311435047,0
2000,51,23.2,FR,46134.86,low,30.58,0.121049314866461,0
