transaction_id,customer_id,bin,card_type,issuer_country,issuer_risk,amount,transaction_country,country_risk,device_risk,new_device,geo_anomaly,hour,velocity_24h,is_fraud,age,account_age_years,country,income,risk_segment,avg_transaction_amount,preferred_device_risk,fraud_history
183,1947,6011,Discover,US,0.4,8.99,ES,0.15,0.12,0,0,19,1,0,25,0.5,FR,23884.84,medium,22.16,0.117405248691879,0
184,98,5200,Mastercard,DE,0.2,7.59,MA,0.4,0.04,0,0,19,1,0,43,3.8,US,30006.32,medium,2.47,0.3335286330699388,0
185,1480,4929,Visa,FR,0.1,2.54,DE,0.1,0.0,0,0,16,2,0,76,17.8,IT,8000.0,high,35.74,0.104482040170046,0
186,531,6011,Discover,US,0.4,58.87,FR,0.1,0.51,0,0,14,0,0,37,9.5,FR,15051.11,medium,57.47,0.1970868951515006,0
187,1833,4539,Visa,FR,0.1,108.72,IT,0.2,0.0,1,0,3,1,0,51,2.0,FR,25344.47,medium,72.39,0.2718369307894082,0
188,538,5200,Mastercard,DE,0.2,50.35,MA,0.4,0.32,0,0,1,1,0,68,1.3,TN,8000.0,high,79.51,0.1518304951259315,0
189,1052,3792,Amex,US,0.3,69.9,DZ,0.4,0.32,0,0,17,0,0,25,8.0,TN,22376.09,medium,49.7,0.1658486327680942,0
190,1600,4539,Visa,FR,0.1,427.26,CA,0.1,0.18,1,0,17,1,0,44,1.5,FR,30328.22,medium,163.32,0.2188522092864789,0
191,1348,3792,Amex,US,0.3,196.17,DE,0.1,0.23,0,0,10,2,0,28,4.3,FR,17778.16,medium,143.97,0.2157853531010456,0
192,1247,5200,Mastercard,DE,0.2,8.26,FR,0.1,0.19,0,0,13,1,0,42,0.0,DZ,32725.11,medium,22.31,0.2897287943171746,0
193,80,4929,Visa,FR,0.1,26.49,DZ,0.4,0.28,0,0,12,2,0,25,0.2,DE,8000.0,high,32.1,0.3970137982462478,1
194,563,4539,Visa,FR,0.1,89.32,FR,0.1,0.19,1,0,1,4,0,77,7.4,FR,33964.47,medium,36.82,0.0,0
195,1482,4539,Visa,FR,0.1,23.12,FR,0.1,0.21,0,0,16,2,0,50,6.6,MA,26692.3,medium,38.78,0.107238954814371,0
196,614,5200,Mastercard,DE,0.2,22.21,FR,0.1,0.24,0,0,18,0,0,71,3.5,US,44836.11,low,19.4,0.466528782770926,0
197,176,6011,Discover,US,0.4,22.48,CA,0.1,0.34,0,0,15,2,0,64,14.4,MA,8000.0,high,35.88,0.1559454541919879,0
198,522,5200,Mastercard,DE,0.2,4.42,DE,0.1,0.34,0,0,14,2,0,42,5.2,FR,33224.1,medium,34.13,0.0918699175160902,0
199,1773,5200,Mastercard,DE,0.2,0.03,FR,0.1,0.23,0,0,18,1,0,61,2.5,DE,27057.18,medium,0.49,0.1781588064027489,0
200,1481,5100,Mastercard,FR,0.15,11.86,MA,0.4,0.21,0,0,10,2,0,27,1.2,FR,23631.1,medium,3.9,0.3166253113099487,0
201,423,4929,Visa,FR,0.1,83.78,IT,0.2,0.33,0,1,1,5,0,25,12.5,GB,31746.57,medium,88.36,0.2193585339811705,0
202,1124,6011,Discover,US,0.4,3.35,US,0.3,0.12,0,0,4,3,0,79,6.7,IT,23220.47,medium,30.53,0.1312797476151535,0
203,1914,4929,Visa,FR,0.1,18.56,DZ,0.4,0.08,0,0,15,2,0,61,0.9,ES,8000.0,high,9.53,0.2306044953585113,0
204,1764,5200,Mastercard,DE,0.2,30.72,US,0.3,0.05,0,0,3,1,0,47,0.1,TN,23283.04,medium,41.53,0.17475721487741,0
205,1427,5100,Mastercard,FR,0.15,42.6,MA,0.4,0.29,0,0,18,4,0,49,6.6,TN,53295.62,low,28.82,0.1059712481829395,0
206,576,5200,Mastercard,DE,0.2,6.63,IT,0.2,0.41,0,0,20,2,0,49,1.6,FR,45182.05,low,48.91,0.1941571456745646,1
207,1404,5200,Mastercard,DE,0.2,13.96,ES,0.15,0.26,0,1,2,0,0,31,7.4,GB,39209.38,medium,5.88,0.1074279112584223,1
208,531,4929,Visa,FR,0.1,51.32,DZ,0.4,0.29,0,0,7,1,0,37,9.5,FR,15051.11,medium,57.47,0.1970868951515006,0
209,332,5100,Mastercard,FR,0.15,291.67,GB,0.2,0.17,0,0,1,2,0,36,7.5,ES,39895.82,medium,217.6,0.3589876890242934,0
210,1342,4929,Visa,FR,0.1,0.72,FR,0.1,0.29,0,0,13,3,0,18,3.9,IT,29239.36,medium,22.55,0.3163389549889045,0
211,653,5200,Mastercard,DE,0.2,33.58,TN,0.35,0.27,0,0,10,0,0,56,4.7,FR,39605.96,medium,88.65,0.1610398768546069,0
212,1561,3792,Amex,US,0.3,6.09,MA,0.4,0.32,0,0,4,2,0,40,12.4,CA,50621.98,low,19.58,0.0955630837140524,0
213,740,4539,Visa,FR,0.1,21.42,FR,0.1,0.0,0,0,11,5,0,38,0.5,IT,15711.63,medium,7.17,0.3125770616128751,0
214,1113,6011,Discover,US,0.4,5.21,US,0.3,0.31,0,0,17,5,0,27,1.9,US,40149.72,low,25.42,0.2231005931730485,0
215,1628,5200,Mastercard,DE,0.2,48.66,DZ,0.4,0.34,0,1,8,5,0,58,5.2,FR,27488.64,medium,39.63,0.315032682257834,0
216,511,6011,Discover,US,0.4,0.94,TN,0.35,0.34,0,0,16,1,0,26,2.8,FR,23574.82,medium,21.52,0.130929207407108,0
217,42,5100,Mastercard,FR,0.15,14.03,CA,0.1,0.23,0,0,20,1,0,45,0.6,ES,49499.61,low,63.69,0.2276704423852485,0
218,885,3792,Amex,US,0.3,63.84,TN,0.35,0.51,0,0,15,2,0,45,5.4,IT,39486.64,medium,154.42,0.2092403775777056,0
219,1831,6011,Discover,US,0.4,164.75,IT,0.2,0.39,0,0,19,1,0,44,4.1,IT,28854.16,medium,104.12,0.1486133578469527,1
220,1950,6011,Discover,US,0.4,143.19,DE,0.1,0.47,0,0,18,3,0,42,6.1,FR,17030.97,medium,91.76,0.2451349784567056,0
221,1413,5100,Mastercard,FR,0.15,131.91,IT,0.2,0.32,0,0,16,0,0,31,6.2,CA,20668.08,medium,43.26,0.1857586518708543,0
222,81,5200,Mastercard,DE,0.2,17.78,TN,0.35,0.25,0,0,12,1,0,64,11.3,DE,44663.52,low,7.15,0.4117923600704902,0
223,402,5200,Mastercard,DE,0.2,16.67,GB,0.2,0.34,0,0,14,3,0,52,0.7,DE,39845.36,medium,196.0,0.1277781231050059,0
224,107,4539,Visa,FR,0.1,55.08,TN,0.35,0.16,0,0,6,1,0,32,4.2,ES,41059.37,low,31.1,0.1096119587376404,0
225,1135,5100,Mastercard,FR,0.15,21.81,US,0.3,0.37,0,0,9,1,0,48,0.6,US,43795.58,low,36.35,0.2817903644597918,0
226,1301,3792,Amex,US,0.3,2.41,FR,0.1,0.18,0,0,15,1,0,57,5.5,TN,32832.7,medium,1.2,0.3170194743361313,0
227,1238,4539,Visa,FR,0.1,1.71,TN,0.35,0.16,0,0,21,3,0,56,7.7,IT,18845.08,medium,18.25,0.0956340649972949,0
228,1767,5100,Mastercard,FR,0.15,67.69,IT,0.2,0.05,0,0,0,1,0,70,6.6,CA,48667.95,low,39.12,0.0371475033364188,0
229,1842,5200,Mastercard,DE,0.2,1.73,MA,0.4,0.4,0,0,15,2,0,43,11.0,FR,38881.53,medium,9.96,0.15114058419005,0
230,506,4539,Visa,FR,0.1,32.73,IT,0.2,0.55,0,0,3,2,0,19,1.0,CA,34716.73,medium,80.58,0.0936722719231978,0
231,1145,5200,Mastercard,DE,0.2,3.64,MA,0.4,0.46,0,0,9,1,0,20,10.1,CA,27247.69,medium,124.49,0.1670687636266094,0
232,1158,4929,Visa,FR,0.1,2.51,GB,0.2,0.39,0,0,0,2,0,35,10.4,ES,38516.36,medium,19.0,0.2455515004989856,0
233,1842,4929,Visa,FR,0.1,5.88,DE,0.1,0.39,1,0,18,2,0,43,11.0,FR,38881.53,medium,9.96,0.15114058419005,0
234,720,4539,Visa,FR,0.1,167.7,IT,0.2,0.38,0,1,11,3,0,25,5.0,ES,15466.06,medium,98.32,0.1602238108653149,0
235,1986,4539,Visa,FR,0.1,73.22,FR,0.1,0.23,0,0,0,3,0,56,2.2,ES,8000.0,high,49.28,0.0310582010519758,0
236,1395,5100,Mastercard,FR,0.15,26.76,US,0.3,0.19,0,0,17,6,0,18,3.2,FR,30138.4,medium,99.76,0.038383028026967,0
237,257,3792,Amex,US,0.3,9.71,FR,0.1,0.1,1,0,16,2,0,59,1.9,DE,52035.35,low,59.03,0.3253550166497368,0
238,1721,3792,Amex,US,0.3,13.65,CA,0.1,0.53,0,0,4,2,0,63,2.1,GB,51705.16,low,27.69,0.0993421433673131,0
239,1822,4929,Visa,FR,0.1,90.9,US,0.3,0.22,0,0,21,3,0,40,9.2,DE,36526.27,medium,42.32,0.2462200899067389,0
240,954,4929,Visa,FR,0.1,0.81,TN,0.35,0.27,0,0,17,1,0,25,12.0,FR,40454.78,low,8.48,0.1685678088779497,0
241,1899,4929,Visa,FR,0.1,9.61,IT,0.2,0.08,0,0,2,2,0,57,2.7,IT,19262.3,medium,12.27,0.0470075767990383,0
242,1204,5200,Mastercard,DE,0.2,4.59,MA,0.4,0.13,0,0,17,0,0,45,4.9,TN,37368.04,medium,49.4,0.2281813148625143,0
243,933,3792,Amex,US,0.3,29.68,FR,0.1,0.1,0,0,22,1,0,71,4.2,US,15275.32,medium,46.72,0.4254536102107866,1
244,1072,4539,Visa,FR,0.1,7.18,US,0.3,0.2,0,0,15,0,0,65,4.8,FR,37864.89,medium,52.98,0.2077927452100313,0
245,1623,4929,Visa,FR,0.1,3.02,DZ,0.4,0.35,0,0,11,2,0,38,2.7,CA,40766.9,low,36.1,0.2438471756996567,0
246,897,6011,Discover,US,0.4,6.48,IT,0.2,0.32,0,0,10,2,0,66,1.3,CA,38759.32,medium,30.61,0.0655414242986529,0
247,19,5100,Mastercard,FR,0.15,28.56,DZ,0.4,0.34,0,0,16,1,0,41,13.5,IT,17738.97,medium,96.92,0.3492659816507147,0
248,1070,4539,Visa,FR,0.1,5.43,FR,0.1,0.25,0,0,6,5,0,74,4.1,IT,18027.14,medium,16.79,0.1179771484027544,0
249,451,4539,Visa,FR,0.1,9.57,IT,0.2,0.36,0,0,4,0,0,50,5.0,ES,30643.98,medium,9.23,0.222154522390106,0
250,898,4539,Visa,FR,0.1,6.49,ES,0.15,0.23,0,0,8,0,0,42,6.1,FR,8000.0,high,114.81,0.2358497380814365,0
251,1080,3792,Amex,US,0.3,13.88,IT,0.2,0.32,0,0,22,2,0,28,6.6,DE,28814.07,medium,164.76,0.2578285919211598,0
252,741,4929,Visa,FR,0.1,10.79,FR,0.1,0.19,1,0,15,3,0,78,5.4,FR,29412.41,medium,51.61,0.2192222680547305,0
253,1681,5100,Mastercard,FR,0.15,376.29,DE,0.1,0.42,0,0,0,0,0,27,4.2,TN,16261.54,medium,183.0,0.0608125651481078,0
254,1116,5200,Mastercard,DE,0.2,30.82,GB,0.2,0.12,0,0,17,4,0,37,10.6,DZ,42385.9,low,31.12,0.1350553600567448,0
255,82,5100,Mastercard,FR,0.15,6.19,ES,0.15,0.42,0,0,5,0,0,52,9.8,IT,18707.33,medium,4.72,0.1384770249982345,0
256,737,5100,Mastercard,FR,0.15,12.95,IT,0.2,0.3,0,0,15,3,0,73,2.5,FR,13887.7,high,28.0,0.3316267551499968,0
257,79,6011,Discover,US,0.4,27.34,FR,0.1,0.48,1,0,1,2,0,78,6.9,IT,34954.36,medium,114.0,0.2131695688571007,0
258,1686,5100,Mastercard,FR,0.15,16.92,US,0.3,0.15,0,0,13,0,0,50,4.0,MA,55178.64,low,437.28,0.3216357618401086,0
259,1897,5200,Mastercard,DE,0.2,0.65,MA,0.4,0.22,0,0,3,2,0,26,0.8,FR,29560.48,medium,0.97,0.2247672064689777,0
260,283,5100,Mastercard,FR,0.15,21.78,DE,0.1,0.21,0,0,14,2,0,76,0.9,MA,49461.32,low,25.5,0.1603788987978559,0
261,1335,6011,Discover,US,0.4,57.05,IT,0.2,0.12,0,0,16,3,0,36,3.1,GB,38921.68,medium,25.1,0.1518557909735075,0
262,997,5100,Mastercard,FR,0.15,168.85,FR,0.1,0.55,1,1,23,1,0,35,1.1,TN,59831.52,low,78.98,0.3351813324120028,0
263,160,4929,Visa,FR,0.1,4.83,CA,0.1,0.14,0,0,8,2,0,50,0.4,FR,14693.93,high,8.74,0.1140059932330577,0
264,1340,6011,Discover,US,0.4,18.2,US,0.3,0.11,1,0,13,4,0,29,2.6,FR,46605.96,low,33.04,0.1213103048273399,0
265,1901,4929,Visa,FR,0.1,4.4,IT,0.2,0.47,0,0,12,0,0,18,0.1,TN,15111.67,medium,25.07,0.155731610456919,0
266,1692,4929,Visa,FR,0.1,3.08,CA,0.1,0.36,1,0,23,1,0,24,11.5,FR,15177.55,medium,10.36,0.1737539251296334,0
267,1180,4539,Visa,FR,0.1,36.62,MA,0.4,0.22,0,0,10,3,0,64,4.9,FR,17071.73,medium,14.09,0.0213113964852079,0
268,888,6011,Discover,US,0.4,9.08,CA,0.1,0.0,0,0,3,1,0,58,0.1,DE,26381.96,medium,59.75,0.0,0
269,1738,5100,Mastercard,FR,0.15,88.09,FR,0.1,0.51,0,0,2,2,0,40,13.2,CA,41954.73,low,25.43,0.1646704864919776,0
270,468,3792,Amex,US,0.3,8.17,CA,0.1,0.54,0,0,5,1,0,52,12.3,IT,21568.65,medium,11.62,0.131903014058355,0
271,1945,3792,Amex,US,0.3,55.41,US,0.3,0.34,0,0,18,3,0,33,4.8,MA,59132.84,low,90.84,0.2316754117617364,0
272,853,3792,Amex,US,0.3,1.65,FR,0.1,0.33,0,0,16,1,0,62,8.3,FR,47928.31,low,8.6,0.0,0
273,462,5200,Mastercard,DE,0.2,67.46,CA,0.1,0.28,1,0,15,3,0,45,5.1,MA,26184.35,medium,62.27,0.1068929423710156,0
274,854,4929,Visa,FR,0.1,60.57,ES,0.15,0.19,0,0,4,3,0,18,6.8,DZ,37173.03,medium,98.35,0.1363663340389634,0
275,117,4929,Visa,FR,0.1,11.8,TN,0.35,0.43,0,0,9,2,0,62,2.0,CA,8000.0,high,25.49,0.0162911362852137,0
276,1690,4929,Visa,FR,0.1,6.42,CA,0.1,0.19,0,0,3,2,0,49,1.2,FR,14396.25,high,20.89,0.195198583610161,0
277,364,6011,Discover,US,0.4,10.94,FR,0.1,0.33,0,0,20,2,0,77,4.4,ES,49174.94,low,159.05,0.3018690850424408,0
278,1867,5200,Mastercard,DE,0.2,10.55,DE,0.1,0.28,0,0,15,2,0,57,4.0,DZ,40816.39,low,14.4,0.0063256509872958,0
279,1655,5100,Mastercard,FR,0.15,20.34,FR,0.1,0.25,0,0,10,3,0,33,6.7,MA,18789.33,medium,54.21,0.0213396927302301,1
280,1735,4539,Visa,FR,0.1,74.71,DZ,0.4,0.12,0,0,1,2,0,27,14.9,US,18129.23,medium,60.71,0.3555414345388583,0
281,1937,6011,Discover,US,0.4,41.58,ES,0.15,0.07,0,0,16,3,0,36,3.3,MA,56590.31,low,32.34,0.3519383547803536,0
282,466,4929,Visa,FR,0.1,1.91,GB,0.2,0.32,0,0,14,1,0,70,15.1,FR,60525.49,low,4.74,0.3652615060970564,1
283,1799,5100,Mastercard,FR,0.15,24.56,GB,0.2,0.19,0,0,8,0,0,21,11.6,CA,30997.77,medium,22.21,0.4041316032259221,0
284,184,3792,Amex,US,0.3,64.84,IT,0.2,0.27,0,0,1,4,0,56,1.3,FR,29325.68,medium,216.63,0.1811940082599649,0
285,1984,4539,Visa,FR,0.1,8.08,IT,0.2,0.28,0,0,6,0,0,47,4.7,MA,15244.11,medium,6.22,0.1393643023094331,0
286,660,3792,Amex,US,0.3,0.9,US,0.3,0.3,0,1,12,2,0,75,5.5,ES,26830.87,medium,55.54,0.0041659084213059,0
287,1190,5100,Mastercard,FR,0.15,26.38,DZ,0.4,0.23,0,0,5,3,0,43,0.2,MA,17844.24,medium,160.44,0.361903156939018,0
288,75,5100,Mastercard,FR,0.15,34.49,MA,0.4,0.35,0,0,20,0,0,64,28.0,CA,27989.3,medium,122.72,0.0439438397391706,1
289,1772,3792,Amex,US,0.3,323.9,CA,0.1,0.24,0,0,1,3,0,39,17.1,ES,10297.66,high,218.48,0.2276373723093352,0
290,826,6011,Discover,US,0.4,0.23,DE,0.1,0.21,0,0,7,4,0,35,4.1,TN,8000.0,high,3.42,0.3271706189269705,0
291,1296,4539,Visa,FR,0.1,58.86,DE,0.1,0.36,0,0,21,2,0,26,6.3,IT,37827.13,medium,282.54,0.2498467322614065,0
292,1715,3792,Amex,US,0.3,56.37,US,0.3,0.25,0,0,7,6,0,52,3.7,MA,18882.1,medium,126.92,0.1707073059939857,0
293,503,3792,Amex,US,0.3,0.11,ES,0.15,0.28,0,0,19,1,0,19,0.7,ES,24340.18,medium,12.14,0.2400482134210116,0
294,795,6011,Discover,US,0.4,115.94,MA,0.4,0.39,0,0,5,1,0,75,0.7,MA,42936.5,low,80.74,0.1457500693612271,0
295,1587,3792,Amex,US,0.3,55.7,CA,0.1,0.31,0,0,8,4,0,43,11.9,IT,17485.3,medium,67.83,0.2777667446716162,0
296,587,4539,Visa,FR,0.1,266.48,IT,0.2,0.39,0,0,18,0,0,77,2.0,IT,35224.34,medium,115.39,0.1408750440630634,0
297,656,5200,Mastercard,DE,0.2,6.15,CA,0.1,0.01,0,0,10,1,0,79,8.8,CA,17662.94,medium,195.17,0.2101585358173041,0
298,1367,4539,Visa,FR,0.1,2.07,TN,0.35,0.65,0,0,21,3,0,18,2.4,FR,23767.36,medium,6.55,0.2176707351226507,0
299,700,6011,Discover,US,0.4,73.9,TN,0.35,0.36,0,0,16,2,0,20,6.4,CA,24418.68,medium,56.24,0.1905489303920161,0
300,635,3792,Amex,US,0.3,180.46,DE,0.1,0.34,1,0,3,2,0,74,3.9,DE,22674.12,medium,160.5,0.1762079671556954,0
301,844,4929,Visa,FR,0.1,8.13,FR,0.1,0.23,0,0,20,3,0,75,4.7,DE,49667.34,low,29.18,0.2399581074745599,0
302,1275,4929,Visa,FR,0.1,150.86,DE,0.1,0.03,0,0,1,1,0,62,3.8,TN,37570.69,medium,166.59,0.1326175619025152,0
303,1832,5100,Mastercard,FR,0.15,108.74,CA,0.1,0.36,0,0,6,1,0,57,2.8,TN,27787.21,medium,68.88,0.2834866648895948,0
304,835,5200,Mastercard,DE,0.2,1.71,GB,0.2,0.42,0,0,19,1,0,55,5.8,TN,22194.27,medium,50.23,0.0,0
305,1154,6011,Discover,US,0.4,166.01,IT,0.2,0.0,0,0,9,1,0,68,8.2,DZ,30587.32,medium,131.28,0.1680449357704696,0
306,764,5100,Mastercard,FR,0.15,14.68,FR,0.1,0.38,0,0,3,2,0,72,8.1,TN,21495.19,medium,50.54,0.26923145736407,0
307,358,5100,Mastercard,FR,0.15,115.93,DE,0.1,0.48,0,0,20,3,0,77,2.9,IT,39785.83,medium,39.25,0.2548944517766552,0
308,1968,4929,Visa,FR,0.1,25.26,FR,0.1,0.48,0,0,5,1,0,75,0.4,FR,16597.1,medium,32.69,0.2401731405416639,0
309,692,4539,Visa,FR,0.1,0.95,FR,0.1,0.33,0,0,8,4,0,77,4.8,FR,26051.18,medium,27.83,0.1398018397532733,0
310,1432,5100,Mastercard,FR,0.15,6.33,FR,0.1,0.24,0,0,12,4,0,40,6.6,GB,33275.2,medium,12.25,0.2845221362771343,0
311,1885,5100,Mastercard,FR,0.15,155.9,DE,0.1,0.39,0,0,22,3,0,69,4.7,FR,28807.09,medium,45.98,0.1429705554738464,0
312,1519,5200,Mastercard,DE,0.2,5.41,DE,0.1,0.31,1,0,12,2,0,23,4.3,GB,24168.83,medium,4.13,0.3710754943092355,0
313,622,4929,Visa,FR,0.1,5.45,DZ,0.4,0.3,0,0,3,0,0,78,1.4,GB,35675.21,medium,15.24,0.4526264180124968,0
314,482,4539,Visa,FR,0.1,37.62,CA,0.1,0.17,0,0,8,1,0,78,11.4,FR,16854.23,medium,43.93,0.2394205840961252,0
315,980,5200,Mastercard,DE,0.2,19.39,GB,0.2,0.01,0,0,19,3,0,68,2.1,GB,24631.41,medium,21.21,0.2188840607826085,0
316,1874,4539,Visa,FR,0.1,0.41,FR,0.1,0.38,0,0,20,1,0,71,1.1,FR,26329.73,medium,17.52,0.0513867326643343,0
317,1102,4539,Visa,FR,0.1,13.73,GB,0.2,0.2,0,0,8,1,0,47,1.2,GB,33171.87,medium,69.67,0.1711476389549858,0
318,978,5100,Mastercard,FR,0.15,27.07,US,0.3,0.1,0,0,7,1,0,23,4.8,FR,21246.55,medium,33.73,0.242582446917916,0
319,1538,5200,Mastercard,DE,0.2,37.02,TN,0.35,0.08,0,0,5,0,0,29,0.1,MA,36355.1,medium,71.83,0.2098634691408499,0
320,1345,5100,Mastercard,FR,0.15,1.49,GB,0.2,0.22,0,0,21,1,0,55,1.3,FR,41559.58,low,7.06,0.0970120141455488,1
321,1812,3792,Amex,US,0.3,38.26,US,0.3,0.07,0,0,22,2,0,53,4.9,TN,27268.88,medium,25.83,0.0419694360383949,0
322,290,4539,Visa,FR,0.1,20.43,CA,0.1,0.41,1,0,13,1,0,54,2.0,FR,49624.74,low,30.43,0.3160294129920044,0
323,1321,5200,Mastercard,DE,0.2,37.07,FR,0.1,0.33,0,0,16,5,0,74,5.1,FR,48295.66,low,99.91,0.1222142741791386,0
324,1705,4929,Visa,FR,0.1,11.27,MA,0.4,0.42,0,0,19,3,0,74,4.1,MA,16361.1,medium,63.93,0.2762673638766555,0
325,752,5100,Mastercard,FR,0.15,207.61,IT,0.2,0.1,0,0,7,2,0,53,3.0,MA,14251.81,high,219.79,0.1657472961712605,0
326,1995,3792,Amex,US,0.3,52.06,DE,0.1,0.04,0,0,9,1,0,41,6.6,DZ,8000.0,high,47.44,0.2770729913513773,0
327,1499,6011,Discover,US,0.4,22.89,FR,0.1,0.51,1,0,14,3,0,21,0.0,MA,13591.29,high,20.67,0.0022919300315921,0
328,23,3792,Amex,US,0.3,0.9,FR,0.1,0.13,0,0,22,3,0,19,0.5,DE,56485.64,low,3.6,0.3804545117612503,0
329,806,3792,Amex,US,0.3,7.36,MA,0.4,0.26,0,0,1,3,0,53,0.5,US,23012.67,medium,8.14,0.1468879061671078,0
330,172,5100,Mastercard,FR,0.15,2.17,DE,0.1,0.14,0,0,22,1,0,52,1.5,CA,55797.69,low,0.92,0.0961101458712505,0
331,835,4929,Visa,FR,0.1,21.89,FR,0.1,0.13,0,0,20,4,0,55,5.8,TN,22194.27,medium,50.23,0.0,0
332,318,5200,Mastercard,DE,0.2,8.2,IT,0.2,0.34,0,0,9,3,0,65,4.4,MA,39576.76,medium,34.64,0.3606573858074689,0
333,908,4539,Visa,FR,0.1,171.87,FR,0.1,0.23,0,0,21,2,0,62,6.9,FR,24080.6,medium,116.2,0.2008841772354883,0
334,798,4929,Visa,FR,0.1,2.17,CA,0.1,0.45,0,0,9,0,0,70,3.3,MA,35325.47,medium,11.14,0.1258696631062747,0
335,991,5100,Mastercard,FR,0.15,9.45,MA,0.4,0.0,1,0,16,2,0,22,7.7,ES,15125.09,medium,32.27,0.507558553152295,0
336,855,6011,Discover,US,0.4,29.14,FR,0.1,0.25,0,0,16,1,0,39,10.7,TN,29068.36,medium,274.75,0.3575974525607984,0
337,1217,5200,Mastercard,DE,0.2,61.33,TN,0.35,0.17,0,0,7,0,0,64,3.7,CA,32665.66,medium,196.69,0.0883630324894018,0
338,681,4539,Visa,FR,0.1,3.13,DZ,0.4,0.21,0,0,22,2,0,72,3.3,DE,57767.49,low,5.93,0.259034289701423,0
339,916,6011,Discover,US,0.4,1.91,FR,0.1,0.22,0,0,11,0,0,77,1.3,TN,18525.82,medium,28.8,0.3874276090605986,0
340,1142,5200,Mastercard,DE,0.2,116.31,IT,0.2,0.35,1,0,0,1,0,21,0.4,MA,38592.32,medium,56.64,0.1387406451059973,0
341,1030,4539,Visa,FR,0.1,44.62,IT,0.2,0.22,0,0,9,2,0,54,19.1,FR,9667.06,high,61.9,0.2770501018392101,0
342,843,4539,Visa,FR,0.1,170.77,GB,0.2,0.22,0,0,1,2,0,44,6.8,FR,48580.44,low,192.53,0.2529183579616926,0
343,483,3792,Amex,US,0.3,9.85,GB,0.2,0.51,0,0,16,3,0,38,0.4,GB,9270.07,high,21.23,0.1934585541864556,0
344,132,6011,Discover,US,0.4,89.57,MA,0.4,0.07,0,0,1,1,0,18,4.1,FR,45496.78,low,80.83,0.2114583690616074,0
345,1117,6011,Discover,US,0.4,2.19,DZ,0.4,0.09,0,0,12,1,0,41,3.7,TN,18427.96,medium,3.87,0.2794402963968871,0
346,1787,5100,Mastercard,FR,0.15,59.52,DE,0.1,0.53,0,0,6,0,0,31,4.0,MA,8000.0,high,41.55,0.2135690175405453,0
347,1546,4929,Visa,FR,0.1,56.3,ES,0.15,0.51,0,0,6,2,0,25,7.1,DZ,40840.25,low,32.68,0.152978682146827,0
348,1587,3792,Amex,US,0.3,75.58,FR,0.1,0.0,0,0,8,4,0,43,11.9,IT,17485.3,medium,67.83,0.2777667446716162,0
349,861,3792,Amex,US,0.3,5.58,IT,0.2,0.57,0,0,14,3,0,21,6.8,ES,47503.32,low,8.26,0.2123444345786139,0
350,294,5200,Mastercard,DE,0.2,34.58,GB,0.2,0.34,0,0,8,3,0,36,2.8,CA,22389.24,medium,22.68,0.1426295730110375,0
351,641,6011,Discover,US,0.4,13.0,CA,0.1,0.14,0,0,6,3,0,66,1.2,CA,40455.98,low,19.07,0.2004632814703877,0
352,1000,4539,Visa,FR,0.1,4.66,CA,0.1,0.25,0,1,11,1,0,66,14.7,IT,34317.99,medium,39.44,0.3200273977021388,0
353,392,4539,Visa,FR,0.1,0.38,TN,0.35,0.19,0,0,7,0,0,25,5.8,DE,54114.61,low,3.11,0.3531482897521628,0
354,249,5200,Mastercard,DE,0.2,737.67,ES,0.15,0.25,0,0,6,3,0,23,7.5,ES,17985.29,medium,248.56,0.0,0
355,1638,6011,Discover,US,0.4,10.88,DE,0.1,0.19,0,0,5,2,0,18,5.7,CA,8279.05,high,45.29,0.1671204582430551,0
356,1873,5100,Mastercard,FR,0.15,166.53,GB,0.2,0.07,0,0,9,0,0,41,1.1,MA,24643.39,medium,98.4,0.2559579297794261,0
357,1619,4539,Visa,FR,0.1,7.59,FR,0.1,0.05,0,0,19,4,0,39,0.0,US,52472.93,low,26.79,0.1399774269889429,0
358,703,3792,Amex,US,0.3,1.66,DE,0.1,0.28,0,1,2,0,0,57,5.3,FR,34584.22,medium,2.94,0.2361856865648856,0
359,1441,3792,Amex,US,0.3,7.51,CA,0.1,0.13,0,0,20,2,0,31,3.1,ES,23482.79,medium,7.06,0.1504521169061006,1
360,1167,6011,Discover,US,0.4,4.61,ES,0.15,0.04,0,0,20,1,0,58,8.1,TN,16658.27,medium,26.62,0.0691811070179694,0
361,1261,4539,Visa,FR,0.1,22.17,MA,0.4,0.33,0,0,19,3,0,57,9.6,IT,17521.78,medium,16.59,0.4322053393697689,0
362,287,4539,Visa,FR,0.1,229.53,GB,0.2,0.33,0,0,11,2,0,45,5.3,MA,45590.93,low,196.03,0.2256196246193049,0
363,277,5100,Mastercard,FR,0.15,45.99,FR,0.1,0.33,0,0,2,2,0,20,5.4,TN,53267.33,low,58.72,0.1166514575752868,0
364,387,6011,Discover,US,0.4,54.0,CA,0.1,0.26,0,0,19,1,0,50,0.5,MA,48192.31,low,64.71,0.2628610899084597,0
365,1406,4539,Visa,FR,0.1,12.14,ES,0.15,0.12,0,0,17,1,0,47,3.2,FR,26988.08,medium,108.61,0.2811793314170628,0
366,450,5100,Mastercard,FR,0.15,111.08,ES,0.15,0.43,0,1,22,0,0,64,2.0,MA,8000.0,high,193.99,0.2519514531581946,0
