transaction_id,customer_id,bin,card_type,issuer_country,issuer_risk,amount,transaction_country,country_risk,device_risk,new_device,geo_anomaly,hour,velocity_24h,is_fraud
316,1874,4539,Visa,FR,0.1,0.41,FR,0.1,0.38,0,0,20,1,0
317,1102,4539,Visa,FR,0.1,13.73,GB,0.2,0.2,0,0,8,1,0
318,978,5100,Mastercard,FR,0.15,27.07,US,0.3,0.1,0,0,7,1,0
319,1538,5200,Mastercard,DE,0.2,37.02,TN,0.35,0.08,0,0,5,0,0
320,1345,5100,Mastercard,FR,0.15,1.49,GB,0.2,0.22,0,0,21,1,0
321,1812,3792,Amex,US,0.3,38.26,US,0.3,0.07,0,0,22,2,0
322,290,4539,Visa,FR,0.1,20.43,CA,0.1,0.41,1,0,13,1,0
323,1321,5200,Mastercard,DE,0.2,37.07,FR,0.1,0.33,0,0,16,5,0
324,1705,4929,Visa,FR,0.1,11.27,MA,0.4,0.42,0,0,19,3,0
325,752,5100,Mastercard,FR,0.15,207.61,IT,0.2,0.1,0,0,7,2,0
326,1995,3792,Amex,US,0.3,52.06,DE,0.1,0.04,0,0,9,1,0
327,1499,6011,Discover,US,0.4,22.89,FR,0.1,0.51,1,0,14,3,0
328,23,3792,Amex,US,0.3,0.9,FR,0.1,0.13,0,0,22,3,0
329,806,3792,Amex,US,0.3,7.36,MA,0.4,0.26,0,0,1,3,0
330,172,5100,Mastercard,FR,0.15,2.17,DE,0.1,0.14,0,0,22,1,0
331,835,4929,Visa,FR,0.1,21.89,FR,0.1,0.13,0,0,20,4,0
332,318,5200,Mastercard,DE,0.2,8.2,IT,0.2,0.34,0,0,9,3,0
333,908,4539,Visa,FR,0.1,171.87,FR,0.1,0.23,0,0,21,2,0
334,798,4929,Visa,FR,0.1,2.17,CA,0.1,0.45,0,0,9,0,0
335,991,5100,Mastercard,FR,0.15,9.45,MA,0.4,0.0,1,0,16,2,0
336,855,6011,Discover,US,0.4,29.14,FR,0.1,0.25,0,0,16,1,0
337,1217,5200,Mastercard,DE,0.2,61.33,TN,0.35,0.17,0,0,7,0,0
338,681,4539,Visa,FR,0.1,3.13,DZ,0.4,0.21,0,0,22,2,0
339,916,6011,Discover,US,0.4,1.91,FR,0.1,0.22,0,0,11,0,0
340,1142,5200,Mastercard,DE,0.2,116.31,IT,0.2,0.35,1,0,0,1,0
341,1030,4539,Visa,FR,0.1,44.62,IT,0.2,0.22,0,0,9,2,0
342,843,4539,Visa,FR,0.1,170.77,GB,0.2,0.22,0,0,1,2,0
343,483,3792,Amex,US,0.3,9.85,GB,0.2,0.51,0,0,16,3,0
344,132,6011,Discover,US,0.4,89.57,MA,0.4,0.07,0,0,1,1,0
345,1117,6011,Discover,US,0.4,2.19,DZ,0.4,0.09,0,0,12,1,0
346,1787,5100,Mastercard,FR,0.15,59.52,DE,0.1,0.53,0,0,6,0,0
347,1546,4929,Visa,FR,0.1,56.3,ES,0.15,0.51,0,0,6,2,0
348,1587,3792,Amex,US,0.3,75.58,FR,0.1,0.0,0,0,8,4,0
349,861,3792,Amex,US,0.3,5.58,IT,0.2,0.57,0,0,14,3,0
350,294,5200,Mastercard,DE,0.2,34.58,GB,0.2,0.34,0,0,8,3,0
351,641,6011,Discover,US,0.4,13.0,CA,0.1,0.14,0,0,6,3,0
352,1000,4539,Visa,FR,0.1,4.66,CA,0.1,0.25,0,1,11,1,0
353,392,4539,Visa,FR,0.1,0.38,TN,0.35,0.19,0,0,7,0,0
354,249,5200,Mastercard,DE,0.2,737.67,ES,0.15,0.25,0,0,6,3,0
355,1638,6011,Discover,US,0.4,10.88,DE,0.1,0.19,0,0,5,2,0
356,1873,5100,Mastercard,FR,0.15,166.53,GB,0.2,0.07,0,0,9,0,0
357,1619,4539,Visa,FR,0.1,7.59,FR,0.1,0.05,0,0,19,4,0
358,703,3792,Amex,US,0.3,1.66,DE,0.1,0.28,0,1,2,0,0
359,1441,3792,Amex,US,0.3,7.51,CA,0.1,0.13,0,0,20,2,0
360,1167,6011,Discover,US,0.4,4.61,ES,0.15,0.04,0,0,20,1,0
361,1261,4539,Visa,FR,0.1,22.17,MA,0.4,0.33,0,0,19,3,0
362,287,4539,Visa,FR,0.1,229.53,GB,0.2,0.33,0,0,11,2,0
363,277,5100,Mastercard,FR,0.15,45.99,FR,0.1,0.33,0,0,2,2,0
364,387,6011,Discover,US,0.4,54.0,CA,0.1,0.26,0,0,19,1,0
365,1406,4539,Visa,FR,0.1,12.14,ES,0.15,0.12,0,0,17,1,0
366,450,5100,Mastercard,FR,0.15,111.08,ES,0.15,0.43,0,1,22,0,0
367,291,3792,Amex,US,0.3,2.13,DE,0.1,0.38,0,0,13,2,0
368,1193,5100,Mastercard,FR,0.15,33.2,US,0.3,0.58,0,0,15,0,0
369,443,4539,Visa,FR,0.1,28.87,DZ,0.4,0.44,0,0,7,3,0
370,656,4929,Visa,FR,0.1,166.79,DE,0.1,0.3,0,0,15,1,0
371,1208,6011,Discover,US,0.4,42.87,FR,0.1,0.51,0,0,16,2,0
372,1069,4539,Visa,FR,0.1,422.75,ES,0.15,0.26,1,1,0,2,1
373,1779,4929,Visa,FR,0.1,13.74,FR,0.1,0.26,0,0,4,2,0
374,827,3792,Amex,US,0.3,8.46,DE,0.1,0.24,0,0,22,2,0
375,1970,6011,Discover,US,0.4,9.35,FR,0.1,0.17,0,1,4,0,0
376,1292,5200,Mastercard,DE,0.2,3.12,GB,0.2,0.58,0,0,22,1,0
377,476,6011,Discover,US,0.4,134.0,IT,0.2,0.13,0,0,17,4,0
378,253,3792,Amex,US,0.3,31.03,FR,0.1,0.0,0,0,2,3,0
379,1420,3792,Amex,US,0.3,0.41,DZ,0.4,0.18,0,0,3,2,0
380,289,3792,Amex,US,0.3,26.8,US,0.3,0.3,0,0,20,2,0
381,1236,5100,Mastercard,FR,0.15,12.47,ES,0.15,0.17,0,0,15,3,0
382,1000,3792,Amex,US,0.3,13.87,IT,0.2,0.2,0,0,19,6,0
383,1713,5200,Mastercard,DE,0.2,123.71,US,0.3,0.0,0,0,22,0,0
384,21,4539,Visa,FR,0.1,322.1,DZ,0.4,0.06,0,0,4,0,0
385,316,4929,Visa,FR,0.1,29.96,DZ,0.4,0.05,0,0,15,0,0
386,564,6011,Discover,US,0.4,127.18,TN,0.35,0.38,0,0,4,2,0
387,1462,6011,Discover,US,0.4,470.97,GB,0.2,0.04,0,0,17,0,0
388,1447,3792,Amex,US,0.3,48.97,DZ,0.4,0.15,0,0,0,2,0
389,1257,4929,Visa,FR,0.1,0.89,FR,0.1,0.22,0,0,0,0,0
390,1969,3792,Amex,US,0.3,34.24,FR,0.1,0.09,0,0,10,2,0
391,123,5100,Mastercard,FR,0.15,0.0,FR,0.1,0.29,0,0,7,1,0
392,874,4929,Visa,FR,0.1,116.63,US,0.3,0.32,0,0,0,0,0
393,960,3792,Amex,US,0.3,377.64,DE,0.1,0.47,0,0,8,3,0
394,1636,3792,Amex,US,0.3,8.91,US,0.3,0.25,1,0,17,2,0
395,214,5200,Mastercard,DE,0.2,340.82,DE,0.1,0.0,0,0,7,0,0
396,1946,5200,Mastercard,DE,0.2,68.14,GB,0.2,0.16,0,0,17,3,0
397,839,5200,Mastercard,DE,0.2,12.89,IT,0.2,0.21,0,0,7,1,0
398,647,5100,Mastercard,FR,0.15,0.61,MA,0.4,0.44,1,0,7,2,0
399,968,4929,Visa,FR,0.1,19.49,FR,0.1,0.22,0,0,12,2,0
400,1854,5100,Mastercard,FR,0.15,3.32,DZ,0.4,0.31,0,0,15,2,0
401,730,4539,Visa,FR,0.1,172.05,US,0.3,0.2,0,0,15,3,0
402,600,3792,Amex,US,0.3,85.57,IT,0.2,0.33,0,1,21,4,0
403,792,3792,Amex,US,0.3,8.32,FR,0.1,0.16,0,0,6,1,0
404,40,3792,Amex,US,0.3,11.09,ES,0.15,0.0,1,0,3,5,0
405,752,5200,Mastercard,DE,0.2,160.06,TN,0.35,0.0,1,0,3,0,0
406,1356,3792,Amex,US,0.3,3.51,FR,0.1,0.33,0,0,18,0,0
407,943,5200,Mastercard,DE,0.2,215.02,MA,0.4,0.3,0,0,13,3,0
408,648,4539,Visa,FR,0.1,5.5,GB,0.2,0.31,0,0,20,0,0
409,182,5100,Mastercard,FR,0.15,1.57,DZ,0.4,0.27,0,0,14,3,0
410,265,5100,Mastercard,FR,0.15,124.63,MA,0.4,0.0,0,0,7,2,0
411,771,5100,Mastercard,FR,0.15,165.37,IT,0.2,0.15,0,0,2,5,0
412,1718,5200,Mastercard,DE,0.2,1.88,GB,0.2,0.23,0,0,11,3,0
413,1557,6011,Discover,US,0.4,4.7,IT,0.2,0.14,0,0,3,3,0
414,863,6011,Discover,US,0.4,52.92,MA,0.4,0.34,1,0,18,2,0
415,432,4929,Visa,FR,0.1,0.39,FR,0.1,0.23,0,0,11,2,0
416,1967,6011,Discover,US,0.4,785.3,FR,0.1,0.35,0,0,8,5,0
417,1220,4929,Visa,FR,0.1,28.93,MA,0.4,0.42,0,0,0,2,0
418,1748,4539,Visa,FR,0.1,788.08,FR,0.1,0.32,0,1,9,2,0
419,509,4929,Visa,FR,0.1,1.59,FR,0.1,0.28,1,0,10,3,0
420,447,4539,Visa,FR,0.1,7.71,FR,0.1,0.05,0,0,10,3,0
421,528,3792,Amex,US,0.3,22.99,DE,0.1,0.26,0,0,7,1,0
422,1226,5100,Mastercard,FR,0.15,7.62,DZ,0.4,0.01,0,0,16,3,0
423,875,6011,Discover,US,0.4,33.78,FR,0.1,0.07,0,0,10,1,0
424,1754,5200,Mastercard,DE,0.2,14.07,FR,0.1,0.29,0,0,9,5,0
425,1629,4539,Visa,FR,0.1,45.47,FR,0.1,0.06,0,0,19,1,0
426,1157,6011,Discover,US,0.4,68.15,TN,0.35,0.59,1,0,9,1,0
427,1163,5200,Mastercard,DE,0.2,81.29,TN,0.35,0.39,0,0,12,2,0
428,669,5200,Mastercard,DE,0.2,5.25,IT,0.2,0.26,0,0,16,1,0
429,1517,5100,Mastercard,FR,0.15,84.48,DZ,0.4,0.0,1,0,14,2,0
430,847,3792,Amex,US,0.3,21.46,DE,0.1,0.0,0,0,13,1,0
431,70,3792,Amex,US,0.3,10.93,US,0.3,0.59,0,1,10,3,0
432,816,4929,Visa,FR,0.1,27.04,DZ,0.4,0.17,0,0,10,1,0
433,1039,6011,Discover,US,0.4,31.25,ES,0.15,0.43,0,0,17,2,0
434,1771,3792,Amex,US,0.3,42.97,MA,0.4,0.17,0,0,15,1,0
435,1236,5100,Mastercard,FR,0.15,6.22,ES,0.15,0.1,0,0,9,1,0
436,1826,6011,Discover,US,0.4,378.48,DZ,0.4,0.09,0,0,1,3,0
437,1084,5200,Mastercard,DE,0.2,0.15,DZ,0.4,0.02,0,0,20,3,0
438,1276,4539,Visa,FR,0.1,3.76,US,0.3,0.34,0,0,18,1,0
439,446,4539,Visa,FR,0.1,26.28,DZ,0.4,0.31,0,0,7,4,0
440,1026,3792,Amex,US,0.3,1.29,MA,0.4,0.17,0,0,17,3,0
441,1772,4929,Visa,FR,0.1,559.26,IT,0.2,0.0,0,0,12,1,0
442,1360,4539,Visa,FR,0.1,49.43,IT,0.2,0.21,0,0,20,5,0
443,19,4929,Visa,FR,0.1,114.82,FR,0.1,0.33,0,0,21,4,0
444,561,4539,Visa,FR,0.1,26.09,IT,0.2,0.58,1,0,13,5,0
445,1102,4929,Visa,FR,0.1,113.13,MA,0.4,0.4,0,0,9,0,0
446,472,4929,Visa,FR,0.1,19.64,GB,0.2,0.28,0,0,4,1,0
447,28,5200,Mastercard,DE,0.2,125.82,FR,0.1,0.12,0,0,0,1,0
448,560,5100,Mastercard,FR,0.15,53.32,FR,0.1,0.44,0,0,14,1,0
449,608,4539,Visa,FR,0.1,33.81,IT,0.2,0.27,0,0,22,1,0
450,1189,6011,Discover,US,0.4,68.39,MA,0.4,0.27,0,0,21,2,0
451,458,3792,Amex,US,0.3,5.14,CA,0.1,0.43,0,0,3,1,0
452,945,5100,Mastercard,FR,0.15,88.2,CA,0.1,0.21,0,0,22,2,0
453,1901,5200,Mastercard,DE,0.2,4.28,US,0.3,0.38,0,0,14,1,0
454,1200,5200,Mastercard,DE,0.2,31.31,US,0.3,0.07,0,0,10,4,0
455,1609,5200,Mastercard,DE,0.2,3.36,CA,0.1,0.14,0,0,12,2,0
456,984,3792,Amex,US,0.3,9.46,DZ,0.4,0.32,0,0,15,1,0
457,868,4539,Visa,FR,0.1,15.0,DZ,0.4,0.24,0,0,9,1,0
458,1016,4539,Visa,FR,0.1,5.95,CA,0.1,0.21,0,0,22,2,0
459,29,4929,Visa,FR,0.1,8.72,MA,0.4,0.07,0,0,10,2,0
460,1980,4929,Visa,FR,0.1,70.23,DZ,0.4,0.39,0,0,13,1,0
461,669,6011,Discover,US,0.4,16.44,CA,0.1,0.0,0,0,9,4,0
462,826,4929,Visa,FR,0.1,1.13,ES,0.15,0.38,0,0,0,4,0
463,816,3792,Amex,US,0.3,404.61,IT,0.2,0.26,0,0,21,2,0
464,279,5100,Mastercard,FR,0.15,5.62,ES,0.15,0.26,1,0,5,1,0
465,283,4539,Visa,FR,0.1,23.87,FR,0.1,0.24,0,0,5,3,0
466,1503,4929,Visa,FR,0.1,136.82,DE,0.1,0.12,0,0,13,1,0
467,1003,3792,Amex,US,0.3,5.44,DZ,0.4,0.24,1,0,23,3,0
468,1543,3792,Amex,US,0.3,0.51,FR,0.1,0.3,0,0,12,1,0
469,305,6011,Discover,US,0.4,133.02,TN,0.35,0.31,0,0,8,1,0
470,694,4929,Visa,FR,0.1,167.74,FR,0.1,0.24,0,0,19,1,0
471,109,6011,Discover,US,0.4,8.35,FR,0.1,0.23,1,0,5,1,0
472,324,5200,Mastercard,DE,0.2,0.96,GB,0.2,0.23,0,0,0,3,0
473,1230,5200,Mastercard,DE,0.2,232.55,FR,0.1,0.21,0,0,4,0,0
474,1258,5200,Mastercard,DE,0.2,0.33,GB,0.2,0.0,0,0,17,3,0
475,1962,4929,Visa,FR,0.1,31.76,MA,0.4,0.17,0,0,11,0,0
476,458,3792,Amex,US,0.3,42.1,MA,0.4,0.09,0,0,21,1,0
477,1211,3792,Amex,US,0.3,5.21,FR,0.1,0.23,0,0,7,2,0
478,1964,4539,Visa,FR,0.1,10.16,CA,0.1,0.11,0,0,10,1,0
479,482,5200,Mastercard,DE,0.2,127.37,ES,0.15,0.3,0,0,6,3,0
480,922,4929,Visa,FR,0.1,19.26,IT,0.2,0.43,0,0,5,0,0
481,1431,4539,Visa,FR,0.1,9.24,TN,0.35,0.2,0,0,7,3,0
482,1865,3792,Amex,US,0.3,111.2,CA,0.1,0.29,0,0,2,4,0
483,1533,4539,Visa,FR,0.1,38.25,DZ,0.4,0.18,0,0,0,1,0
484,1893,5200,Mastercard,DE,0.2,1.18,FR,0.1,0.23,1,0,15,2,0
485,520,5100,Mastercard,FR,0.15,6.0,FR,0.1,0.45,0,0,22,2,0
486,1077,5200,Mastercard,DE,0.2,0.72,ES,0.15,0.02,0,0,9,5,0
487,1422,5200,Mastercard,DE,0.2,65.03,GB,0.2,0.15,0,0,20,2,0
488,1223,4929,Visa,FR,0.1,274.37,FR,0.1,0.27,0,0,17,2,0
489,391,5100,Mastercard,FR,0.15,95.87,DE,0.1,0.22,0,0,19,2,0
490,1673,6011,Discover,US,0.4,661.52,FR,0.1,0.19,0,0,15,2,0
491,771,5100,Mastercard,FR,0.15,33.69,CA,0.1,0.07,0,0,9,3,0
492,1870,5100,Mastercard,FR,0.15,58.61,MA,0.4,0.31,1,0,11,0,0
493,913,3792,Amex,US,0.3,33.96,CA,0.1,0.23,0,0,14,0,0
494,1522,4539,Visa,FR,0.1,100.95,DZ,0.4,0.35,0,0,1,1,0
495,1196,3792,Amex,US,0.3,104.26,FR,0.1,0.41,0,0,17,3,0
496,86,6011,Discover,US,0.4,74.96,ES,0.15,0.24,0,0,20,0,0
497,558,5100,Mastercard,FR,0.15,260.06,FR,0.1,0.45,1,0,11,4,0
498,858,4929,Visa,FR,0.1,0.02,US,0.3,0.41,0,0,10,2,0
499,1210,6011,Discover,US,0.4,9.77,IT,0.2,0.18,0,0,22,3,0
500,1180,5200,Mastercard,DE,0.2,4.47,MA,0.4,0.47,0,0,9,3,0
501,1517,5200,Mastercard,DE,0.2,139.35,MA,0.4,0.35,0,0,5,0,0
502,1934,3792,Amex,US,0.3,814.48,FR,0.1,0.44,0,0,16,2,0
503,1545,6011,Discover,US,0.4,1.66,FR,0.1,0.0,0,0,16,0,0
504,1651,3792,Amex,US,0.3,54.43,MA,0.4,0.35,0,0,16,2,0
505,666,4929,Visa,FR,0.1,23.48,ES,0.15,0.3,0,0,2,1,0
506,1154,5200,Mastercard,DE,0.2,38.36,GB,0.2,0.13,0,0,0,3,0
507,843,3792,Amex,US,0.3,49.1,CA,0.1,0.03,0,0,9,2,0
508,1105,4539,Visa,FR,0.1,3.06,CA,0.1,0.23,0,0,3,3,0
509,1408,3792,Amex,US,0.3,18.5,TN,0.35,0.26,0,0,4,1,0
510,1826,3792,Amex,US,0.3,120.26,DZ,0.4,0.16,0,0,12,2,0
511,1683,5100,Mastercard,FR,0.15,8.11,IT,0.2,0.14,0,0,16,3,0
512,295,4539,Visa,FR,0.1,1.22,FR,0.1,0.17,0,0,20,0,0
513,269,4539,Visa,FR,0.1,275.33,IT,0.2,0.15,0,0,2,3,0
514,645,4929,Visa,FR,0.1,39.01,FR,0.1,0.39,0,0,16,3,0
515,1586,5100,Mastercard,FR,0.15,55.54,DZ,0.4,0.13,0,0,3,5,0
516,535,4539,Visa,FR,0.1,3.07,DZ,0.4,0.0,1,0,13,2,0
517,1402,5100,Mastercard,FR,0.15,36.98,FR,0.1,0.37,0,0,4,3,0
518,1400,5100,Mastercard,FR,0.15,61.9,TN,0.35,0.39,0,0,0,4,0
519,88,5200,Mastercard,DE,0.2,34.66,FR,0.1,0.23,0,0,11,2,0
520,925,4539,Visa,FR,0.1,42.37,ES,0.15,0.08,0,0,1,1,0
521,1648,5200,Mastercard,DE,0.2,1.96,MA,0.4,0.0,0,0,5,3,0
522,111,3792,Amex,US,0.3,38.83,FR,0.1,0.26,0,1,12,1,0
523,584,3792,Amex,US,0.3,0.81,TN,0.35,0.33,0,0,1,2,0
524,1178,5200,Mastercard,DE,0.2,8.15,MA,0.4,0.13,0,0,17,1,0
525,1487,3792,Amex,US,0.3,64.94,ES,0.15,0.37,0,0,7,1,0
526,1593,5200,Mastercard,DE,0.2,4.05,ES,0.15,0.04,0,0,10,2,0
527,769,4929,Visa,FR,0.1,97.91,DE,0.1,0.26,0,0,23,3,0
528,1180,5100,Mastercard,FR,0.15,15.0,FR,0.1,0.0,0,0,9,0,0
529,1649,4929,Visa,FR,0.1,33.8,GB,0.2,0.11,0,0,3,4,0
530,1342,4539,Visa,FR,0.1,106.58,DZ,0.4,0.0,0,0,18,0,0
531,1583,4929,Visa,FR,0.1,2.14,GB,0.2,0.33,0,0,1,0,0
532,238,4929,Visa,FR,0.1,2.18,FR,0.1,0.3,1,0,23,1,0
533,334,3792,Amex,US,0.3,117.7,GB,0.2,0.62,0,0,1,1,0
534,106,6011,Discover,US,0.4,102.43,FR,0.1,0.28,1,0,12,1,0
535,1506,6011,Discover,US,0.4,4.88,FR,0.1,0.19,0,0,7,2,0
536,1723,5200,Mastercard,DE,0.2,61.88,IT,0.2,0.1,0,0,0,1,0
537,1695,4539,Visa,FR,0.1,0.3,IT,0.2,0.4,0,0,13,4,0
538,1734,6011,Discover,US,0.4,47.61,DZ,0.4,0.65,0,0,15,4,0
539,382,3792,Amex,US,0.3,0.57,DE,0.1,0.4,0,0,12,2,0
540,689,4539,Visa,FR,0.1,91.38,ES,0.15,0.28,0,0,20,0,0
541,261,5100,Mastercard,FR,0.15,4.9,FR,0.1,0.26,1,0,14,4,0
542,1823,5200,Mastercard,DE,0.2,27.88,FR,0.1,0.01,0,0,14,3,0
543,1317,3792,Amex,US,0.3,11.54,CA,0.1,0.38,0,0,5,2,0
544,1359,4929,Visa,FR,0.1,0.9,ES,0.15,0.14,0,0,6,2,0
545,655,5100,Mastercard,FR,0.15,91.31,FR,0.1,0.07,0,0,16,1,0
546,820,4929,Visa,FR,0.1,2.96,CA,0.1,0.22,0,0,10,3,0
547,709,6011,Discover,US,0.4,6.31,MA,0.4,0.13,1,0,23,4,0
548,476,4539,Visa,FR,0.1,41.33,IT,0.2,0.11,0,0,5,3,0
549,1249,5100,Mastercard,FR,0.15,103.91,CA,0.1,0.18,0,0,16,1,0
550,907,3792,Amex,US,0.3,5.4,DZ,0.4,0.0,0,0,16,2,0
551,555,4929,Visa,FR,0.1,486.79,GB,0.2,0.21,0,0,21,1,0
552,1478,6011,Discover,US,0.4,144.3,DZ,0.4,0.29,0,0,9,1,0
553,663,4929,Visa,FR,0.1,17.8,MA,0.4,0.1,0,0,8,1,0
554,1320,4539,Visa,FR,0.1,444.12,MA,0.4,0.45,0,0,2,0,0
555,575,4539,Visa,FR,0.1,77.13,GB,0.2,0.16,1,0,12,0,0
556,642,6011,Discover,US,0.4,7.65,ES,0.15,0.09,0,0,13,1,0
557,1791,5200,Mastercard,DE,0.2,27.56,GB,0.2,0.37,0,0,2,1,0
558,463,6011,Discover,US,0.4,4.37,MA,0.4,0.26,0,0,0,1,0
559,855,5200,Mastercard,DE,0.2,384.19,DE,0.1,0.45,0,0,7,1,0
560,1238,6011,Discover,US,0.4,9.59,DZ,0.4,0.49,0,0,7,1,0
561,585,6011,Discover,US,0.4,91.78,DZ,0.4,0.04,0,0,2,0,0
562,943,4539,Visa,FR,0.1,79.78,IT,0.2,0.58,0,0,22,1,0
563,616,5200,Mastercard,DE,0.2,5.85,FR,0.1,0.0,0,0,23,0,0
564,158,6011,Discover,US,0.4,125.45,MA,0.4,0.06,0,0,12,0,0
565,272,4929,Visa,FR,0.1,5.97,FR,0.1,0.05,0,0,5,6,0
566,1851,4539,Visa,FR,0.1,14.11,FR,0.1,0.45,0,0,2,1,0
567,1262,5100,Mastercard,FR,0.15,3.09,MA,0.4,0.33,0,0,3,1,0
568,1327,4539,Visa,FR,0.1,0.54,FR,0.1,0.29,0,0,12,1,0
569,1908,6011,Discover,US,0.4,64.72,GB,0.2,0.0,0,0,11,1,0
570,670,3792,Amex,US,0.3,88.71,ES,0.15,0.25,0,0,22,4,0
571,621,3792,Amex,US,0.3,13.99,IT,0.2,0.62,0,0,12,0,0
572,521,4539,Visa,FR,0.1,10.28,FR,0.1,0.33,0,0,22,0,0
573,1345,5100,Mastercard,FR,0.15,8.97,MA,0.4,0.2,0,0,2,1,0
574,59,4539,Visa,FR,0.1,169.2,ES,0.15,0.41,0,0,5,2,0
575,1382,5100,Mastercard,FR,0.15,16.53,ES,0.15,0.27,0,0,20,2,0
576,704,6011,Discover,US,0.4,55.88,DZ,0.4,0.18,0,0,23,0,0
577,648,4929,Visa,FR,0.1,8.15,DE,0.1,0.15,0,1,11,0,0
578,1275,4929,Visa,FR,0.1,58.86,MA,0.4,0.33,0,0,8,2,0
579,891,5100,Mastercard,FR,0.15,209.17,DE,0.1,0.21,0,0,0,3,0
580,436,5200,Mastercard,DE,0.2,245.32,TN,0.35,0.28,0,0,19,3,0
581,146,4929,Visa,FR,0.1,63.53,US,0.3,0.0,0,0,23,2,0
582,859,3792,Amex,US,0.3,2.36,IT,0.2,0.23,0,1,16,4,0
583,978,4539,Visa,FR,0.1,24.53,DZ,0.4,0.09,0,0,4,0,0
584,1376,6011,Discover,US,0.4,17.1,FR,0.1,0.41,0,0,19,3,0
585,1594,5200,Mastercard,DE,0.2,29.92,FR,0.1,0.09,0,0,10,1,0
586,1713,3792,Amex,US,0.3,26.2,FR,0.1,0.14,0,0,17,4,0
587,1824,4539,Visa,FR,0.1,51.91,IT,0.2,0.05,0,0,23,4,0
588,245,3792,Amex,US,0.3,69.8,TN,0.35,0.37,0,0,6,0,0
589,1584,5200,Mastercard,DE,0.2,9.2,FR,0.1,0.33,0,0,20,2,0
590,301,5100,Mastercard,FR,0.15,151.87,FR,0.1,0.09,0,0,6,4,0
591,438,4539,Visa,FR,0.1,26.34,FR,0.1,0.11,1,0,7,1,0
592,868,3792,Amex,US,0.3,2.05,DE,0.1,0.37,0,0,22,2,0
593,100,6011,Discover,US,0.4,110.49,FR,0.1,0.56,0,0,6,4,0
594,725,6011,Discover,US,0.4,26.1,CA,0.1,0.32,1,0,10,2,0
595,814,3792,Amex,US,0.3,137.51,DZ,0.4,0.42,0,0,23,1,0
596,480,5200,Mastercard,DE,0.2,5.34,TN,0.35,0.21,0,0,15,0,0
597,415,5200,Mastercard,DE,0.2,61.86,DZ,0.4,0.09,0,0,22,2,0
598,165,6011,Discover,US,0.4,23.78,IT,0.2,0.22,0,0,17,1,0
599,1936,6011,Discover,US,0.4,3.41,US,0.3,0.41,0,0,23,0,0
600,1966,5200,Mastercard,DE,0.2,41.86,FR,0.1,0.17,0,0,12,1,0
601,1662,5100,Mastercard,FR,0.15,144.08,IT,0.2,0.2,0,0,7,2,0
602,1326,4929,Visa,FR,0.1,30.63,DE,0.1,0.58,0,1,12,0,0
603,974,3792,Amex,US,0.3,92.73,GB,0.2,0.51,0,0,22,2,0
604,1145,5100,Mastercard,FR,0.15,25.35,US,0.3,0.27,0,0,8,3,0
605,88,3792,Amex,US,0.3,27.18,IT,0.2,0.43,0,0,7,0,0
606,1241,6011,Discover,US,0.4,2.36,FR,0.1,0.07,0,0,14,4,0
607,573,5100,Mastercard,FR,0.15,6.1,US,0.3,0.35,0,0,18,3,0
608,814,6011,Discover,US,0.4,55.36,DZ,0.4,0.27,0,0,18,1,0
609,179,6011,Discover,US,0.4,1.23,FR,0.1,0.31,0,0,9,1,0
610,1726,6011,Discover,US,0.4,27.23,CA,0.1,0.05,0,0,2,2,0
611,163,4539,Visa,FR,0.1,5.37,FR,0.1,0.02,0,0,9,5,0
612,593,4929,Visa,FR,0.1,28.12,DZ,0.4,0.17,0,0,11,1,0
613,1006,6011,Discover,US,0.4,5.5,MA,0.4,0.04,0,0,7,3,0
614,1194,3792,Amex,US,0.3,23.03,IT,0.2,0.11,0,0,11,1,0
615,301,5200,Mastercard,DE,0.2,254.12,US,0.3,0.64,0,0,11,2,0
616,374,4929,Visa,FR,0.1,32.12,ES,0.15,0.43,0,0,23,4,0
617,708,3792,Amex,US,0.3,84.14,FR,0.1,0.3,0,0,6,1,0
618,203,4539,Visa,FR,0.1,4.23,ES,0.15,0.32,0,1,21,2,0
619,47,6011,Discover,US,0.4,4.78,FR,0.1,0.31,0,0,13,5,0
620,463,3792,Amex,US,0.3,0.98,US,0.3,0.22,0,0,1,3,0
621,1694,3792,Amex,US,0.3,2.03,US,0.3,0.3,0,0,3,7,0
622,408,3792,Amex,US,0.3,83.0,FR,0.1,0.39,0,0,19,4,0
623,1218,4929,Visa,FR,0.1,42.25,IT,0.2,0.22,0,0,15,2,0
624,427,6011,Discover,US,0.4,132.77,DZ,0.4,0.47,0,0,14,2,0
625,930,3792,Amex,US,0.3,5.11,US,0.3,0.21,0,0,18,1,0
626,1815,5200,Mastercard,DE,0.2,36.85,MA,0.4,0.1,0,0,10,1,0
627,317,6011,Discover,US,0.4,16.55,US,0.3,0.29,0,0,1,0,0
628,1503,5100,Mastercard,FR,0.15,131.63,TN,0.35,0.22,0,0,8,2,0
629,421,5200,Mastercard,DE,0.2,22.21,GB,0.2,0.21,0,0,5,2,0
630,1293,4539,Visa,FR,0.1,0.05,FR,0.1,0.38,0,0,15,1,0
631,1505,4929,Visa,FR,0.1,5.99,TN,0.35,0.2,0,0,8,3,0
632,1735,5100,Mastercard,FR,0.15,56.92,DZ,0.4,0.11,1,0,18,3,0
633,1760,4929,Visa,FR,0.1,43.95,DE,0.1,0.19,0,0,23,1,0
